dealYear,dealMonth,dealDay,umdNm,aptNm,buildYear,excluUseAr,deposit,monthlyRent,contractType,floor,jibun,aptSeq
2021,6,19,가오동,수팰리스,2020,43.3814,"6,000",35,신규,3,596,30110-1063
2021,6,27,신흥동,신흥마을주공,2006,75.78,"27,000",0, ,6,212,30110-937
2021,6,19,가오동,은어송마을3단지(가오아이파크),2006,131.6126,"5,000",105,신규,8,496,30110-939
2021,6,28,가오동,은어송마을5단지(우미린),2007,59.8586,"22,000",0,신규,8,556,30110-945
2021,6,5,가오동,천동주공,1985,47.1,"4,000",0, ,3,394,30110-161
2021,6,25,가오동,수팰리스,2020,43.3814,"3,263",9, ,4,596,30110-1063
2021,6,25,가양동,가양시장상가,1981,92.59,"6,000",0, ,4,434,30110-25
2021,6,25,성남동,스마트뷰,2011,84.98,"23,000",0,신규,17,528,30110-992
2021,6,24,삼성동,한밭자이,2006,84.9302,"34,000",0, ,19,479,30110-941
2021,6,12,용전동,신동아,1990,67.64,"2,000",40,신규,4,1,30110-45
2021,6,15,성남동,석촌마을,2000,49.97,500,15, ,12,518,30110-75
2021,6,1,인동,참좋은,2010,84.9683,"12,020",1,갱신,6,18-1,30110-981
2021,6,14,판암동,참좋은,2010,84.8248,"10,200",16, ,2,335-7,30110-980
2021,6,7,신흥동,이스트시티2단지,2018,74.95,"36,000",0,신규,3,262,30110-1054
2021,6,8,판암동,주공2,1990,79.07,"20,000",0,신규,15,202,30110-10
2021,6,23,판암동,주공1,1990,59.39,"9,300",0,갱신,3,178,30110-9
2021,6,23,용운동,용운주공2단지,1987,41.3,"7,000",0,신규,5,147,30110-17
2021,6,23,삼성동,한밭자이,2006,84.9811,"26,000",0,갱신,2,479,30110-941
2021,6,15,인동,현대,1987,52.38,"12,500",0,신규,8,179-1,30110-1
2021,6,14,인동,현대,1987,84.94,"20,000",0, ,7,179-1,30110-1
2021,6,21,인동,부성한울,2003,59.8524,"2,000",50,신규,4,73-1,30110-62
2021,6,19,가오동,은어송마을5단지(우미린),2007,59.8586,"10,000",27,갱신,11,556,30110-945
2021,6,9,가양동,아침마을,2011,84.76,"3,000",80,신규,8,705,30110-987
2021,6,18,성남동,스마트뷰,2011,84.89,"31,000",0, ,4,528,30110-992
2021,6,14,인동,참좋은,2010,84.9929,"12,220",12,갱신,10,18-1,30110-981
2021,6,18,용전동,푸른,2000,40.5993,"1,000",35,신규,10,57-21,30110-72
2021,6,16,용전동,큰솔102동,2001,38.0939,"5,250",0, ,10,48-1,30110-70
2021,6,15,대성동,은어송마을2단지(코오롱하늘채),2007,84.997,"30,000",0,신규,16,130,30110-946
2021,6,19,판암동,주공2,1990,45.77,"10,000",0,신규,3,202,30110-10
2021,6,1,인동,참좋은,2010,84.4252,"12,020",1,갱신,11,18-1,30110-981
2021,6,16,인동,참좋은,2010,84.9484,"13,000",15,신규,7,18-1,30110-981
2021,6,10,용운동,용운주공2단지,1987,41.3,500,45,신규,6,147,30110-17
2021,6,3,낭월동,오투그란데,2008,84.9867,"28,000",0,신규,8,304,30110-969
2021,6,2,가양동,대주파크빌,2006,81.1171,"2,000",70,신규,14,652-1,30110-932
2021,6,16,가오동,은어송마을4단지(주공),2007,46.9,"2,122",17, ,1,555,30110-963
2021,6,14,판암동,주공2,1990,45.77,500,30, ,7,202,30110-10
2021,6,15,용전동,한숲,1999,84.94,"21,000",0,신규,2,194-3,30110-47
2021,6,8,용전동,신동아,1990,84.56,"16,000",0,신규,12,1,30110-45
2021,6,4,용운동,e편한세상 대전에코포레,2020,72.8227,"5,000",90,신규,2,783,30110-1069
2021,6,8,용전동,신동아,1990,67.64,"10,000",10, ,15,1,30110-45
2021,6,12,용운동,용운주공2단지,1987,32.39,"5,000",0, ,1,147,30110-17
2021,6,1,인동,참좋은,2010,84.4252,"12,120",12,갱신,10,18-1,30110-981
2021,6,12,성남동,스마트뷰,2011,118.09,"27,300",0,갱신,10,528,30110-992
2021,6,13,용운동,용운주공2단지,1987,32.39,"4,500",0, ,11,147,30110-17
2021,6,7,대동,대동펜타뷰,2011,59.8,"30,000",0,신규,19,535,30110-991
2021,6,14,천동,휴먼시아1단지,2008,59.99,"3,600",24, ,20,529,30110-972
2021,6,11,용전동,신동아,1990,84.56,"13,000",20,신규,7,1,30110-45
2021,6,1,인동,참좋은,2010,84.9484,"12,020",1,갱신,7,18-1,30110-981
2021,6,10,인동,참좋은,2010,84.9484,"10,750",12, ,2,18-1,30110-981
2021,6,4,대동,대신새들뫼1단지,2010,84.97,"36,000",0,신규,13,527,30110-979
2021,6,10,판암동,참좋은,2010,84.8248,"10,200",20,갱신,5,335-7,30110-980
2021,6,8,대성동,은어송코오롱하늘채2차,2016,38.62,0,18, ,8,420,30110-1033
2021,6,8,가오동,수팰리스,2020,44.9552,633,23, ,5,596,30110-1063
2021,6,7,홍도동,홍도,1996,42.015,"8,000",0,신규,1,14-1,30110-54
2021,6,7,인동,어진마을,2007,84.97,"28,000",0,신규,5,353,30110-951
2021,6,3,판암동,참좋은,2010,84.8248,"10,200",20,갱신,4,335-7,30110-980
2021,6,1,가오동,은어송마을3단지(가오아이파크),2006,84.9326,"25,000",0,갱신,4,496,30110-939
2021,6,7,대동,대신새들뫼1단지,2010,84.83,"25,200",0,갱신,22,527,30110-979
2021,6,1,신흥동,신흥마을주공,2006,84.86,"27,000",0, ,2,212,30110-937
2021,6,4,용운동,용운주공2단지,1987,32.39,300,28, ,9,147,30110-17
2021,6,1,인동,참좋은,2010,84.9484,"12,370",14,갱신,4,18-1,30110-981
2021,6,1,판암동,주공5,1992,44.94,500,30, ,6,236,30110-11
2021,6,3,대동,대신새들뫼1단지,2010,84.83,"35,000",0,신규,9,527,30110-979
2021,6,1,인동,참좋은,2010,84.9484,"12,330",12, ,5,18-1,30110-981
2021,6,2,신흥동,이스트시티2단지,2018,39.9,900,37,갱신,1,262,30110-1054
2021,6,1,가오동,두둥실,2013,13.8416,300,30, ,3,607,30110-1000
2021,6,1,판암동,주공5,1992,44.94,"5,900",0, ,12,236,30110-11
2021,6,12,성남동,스마트뷰,2011,84.98,"35,000",0,갱신,6,528,30110-992
2021,6,27,신흥동,신흥마을주공,2006,75.78,"27,000",0,신규,6,212,30110-937
2021,6,15,대동,대신새들뫼1단지,2010,84.98,"4,000",70,갱신,11,527,30110-979
2021,6,30,대성동,은어송코오롱하늘채2차,2016,84.87,"22,000",0,신규,12,420,30110-1033
2021,6,4,가양동,한산(55-3),1981,79.8,"1,000",45,신규,1,55-3,30110-40
2021,6,2,성남동,스마트뷰,2011,84.89,"30,000",0,신규,1,528,30110-992
2021,6,18,성남동,스마트뷰,2011,84.89,"31,000",0,갱신,4,528,30110-992
2021,6,15,성남동,스마트뷰,2011,84.89,"20,000",0,신규,17,528,30110-992
2021,6,17,신흥동,신흥마을주공,2006,59.44,"22,000",0,신규,2,212,30110-937
2021,6,5,신흥동,신흥마을주공,2006,59.92,"24,000",0,신규,15,212,30110-937
2021,6,19,인동,참좋은,2010,84.4252,"12,020",1,갱신,12,18-1,30110-981
2021,6,5,대동,이스트시티1단지,2018,84.98,"29,400",0,갱신,3,539,30110-1056
2021,6,3,대동,대동펜타뷰,2011,59.64,"30,000",0,신규,11,535,30110-991
2021,6,8,용전동,신동아,1990,67.64,"10,000",10,신규,15,1,30110-45
2021,6,7,용운동,e편한세상 대전에코포레,2020,59.8825,"29,000",0,신규,25,783,30110-1069
2021,6,23,판암동,주공5,1992,52.09,"1,000",37,신규,8,236,30110-11
2021,6,14,판암동,참좋은,2010,84.8248,"10,200",16,신규,2,335-7,30110-980
2021,6,25,판암동,주공2,1990,59.39,"1,000",45,신규,10,202,30110-10
2021,6,16,천동,휴먼시아2단지,2008,84.87,"24,000",0,신규,2,528,30110-971
2021,6,7,천동,휴먼시아2단지,2008,84.87,"25,000",0,신규,1,528,30110-971
2021,7,28,인동,현대,1987,70.96,"16,000",0, ,13,179-1,30110-1
2021,7,24,성남동,효촌마을,2003,59.9,"25,000",0, ,10,520,30110-76
2021,7,3,용전동,신동아,1990,126.35,"29,500",0, ,10,1,30110-45
2021,7,31,판암동,삼정그린코아포레스트(1단지),2018,59.8923,"6,000",60, ,10,839,30110-1048
2021,7,11,용전동,큰솔102동,2001,38.0939,"1,000",45, ,8,48-1,30110-70
2021,7,28,성남동,큰솔,2003,54.4222,"2,000",40, ,1,157-1,30110-74
2021,7,27,인동,세강듀오빌,2004,59.9264,"10,500",0, ,6,78-4,30110-63
2021,7,22,용전동,신동아,1990,67.64,"11,000",0, ,14,1,30110-45
2021,7,23,판암동,주공2,1990,58.01,"1,000",35, ,11,202,30110-10
2021,7,23,가양동,시영예지,1982,57.99,"6,400",0, ,5,36-1,30110-30
2021,7,24,낭월동,e편한세상,2011,84.974,"30,500",0, ,13,723,30110-989
2021,7,22,가양동,아침마을,2011,84.76,"21,000",0, ,2,705,30110-987
2021,7,20,홍도동,홍도,1996,42.015,"8,000",0, ,8,14-1,30110-54
2021,7,21,가오동,은어송마을6단지(풍림2차),2007,84.49,"5,000",80, ,4,497,30110-958
2021,7,11,낭월동,e편한세상,2011,84.985,"29,000",0, ,2,723,30110-989
2021,7,17,가오동,은어송마을5단지(우미린),2007,59.993,"26,000",0, ,14,556,30110-945
2021,7,10,대동,이스트시티1단지,2018,84.98,"45,000",0, ,17,539,30110-1056
2021,7,9,홍도동,홍도,1996,42.015,"7,050",0, ,12,14-1,30110-54
2021,7,9,용전동,한숲,1999,84.94,"5,000",45, ,4,194-3,30110-47
2021,7,5,가오동,은어송마을6단지(풍림2차),2007,84.49,"32,000",0, ,11,497,30110-958
2021,7,2,판암동,주공1,1990,58.01,"12,000",0, ,7,178,30110-9
2021,7,10,판암동,주공5,1992,44.94,"5,000",0, ,5,236,30110-11
2021,7,5,낭월동,석천들주공,2004,51.86,"3,388",9, ,1,611,30110-78
2021,7,22,용전동,신동아,1990,67.64,"11,000",0,신규,14,1,30110-45
2021,7,17,용전동,푸른,2000,40.5993,500,40,신규,5,57-21,30110-72
2021,7,16,삼성동,한밭자이,2006,84.9811,"20,000",0,신규,1,479,30110-941
2021,7,29,용운동,마젤란21,2006,84.9328,"3,000",55,신규,6,598,30110-942
2021,7,24,삼성동,한밭자이,2006,84.9811,"24,000",0,갱신,7,479,30110-941
2021,7,27,신흥동,이스트시티2단지,2018,74.99,"36,000",0, ,20,262,30110-1054
2021,7,24,성남동,효촌마을,2003,59.9,"25,000",0,신규,10,520,30110-76
2021,7,13,홍도동,신동아파밀리에3단지,2007,84.9616,"32,000",0,신규,1,1001,30110-954
2021,7,9,판암동,주공1,1990,45.77,500,35,신규,14,178,30110-9
2021,7,28,인동,현대,1987,70.96,"16,000",0,신규,13,179-1,30110-1
2021,7,10,가양동,아침마을,2011,118.77,"45,000",0,신규,15,705,30110-987
2021,7,21,천동,위드힐,2013,84.99,"4,000",85,신규,21,540,30110-1006
2021,7,11,낭월동,e편한세상,2011,84.985,"29,000",0,신규,2,723,30110-989
2021,7,13,인동,어진마을,2007,59.44,"24,500",0,신규,17,353,30110-951
2021,7,3,효동,효동현대,1998,84.6825,"14,700",0,신규,1,135-1,30110-2
2021,7,20,가양동,아침마을,2011,84.96,"2,000",90,신규,17,705,30110-987
2021,7,12,낭월동,석천들주공,2004,59.99,"2,150",20, ,8,611,30110-78
2021,7,30,홍도동,신동아파밀리에1단지,2007,84.8546,"33,000",0,신규,1,1003,30110-956
2021,7,31,천동,위드힐,2013,84.99,"32,000",0, ,17,540,30110-1006
2021,7,6,성남동,스마트뷰,2011,84.89,"22,000",0, ,11,528,30110-992
2021,7,10,대성동,은어송마을2단지(코오롱하늘채),2007,84.997,"25,200",0,갱신,14,130,30110-946
2021,7,10,가양동,아침마을,2011,118.77,"45,000",0, ,15,705,30110-987
2021,7,22,홍도동,신동아파밀리에1단지,2007,84.8546,"35,000",0,신규,7,1003,30110-956
2021,7,22,대동,대신새들뫼1단지,2010,118.67,"5,000",100,신규,11,527,30110-979
2021,7,20,용전동,신동아,1990,67.64,"1,000",50,신규,4,1,30110-45
2021,7,17,대동,대신새들뫼1단지,2010,84.83,"35,000",0,신규,11,527,30110-979
2021,7,31,대동,대동펜타뷰,2011,59.26,"3,500",65,신규,14,535,30110-991
2021,7,23,삼성동,삼성,1977,82.28,500,45,신규,5,278-1,30110-57
2021,7,3,가오동,주공(210),1985,59.3,"2,000",30, ,2,210,30110-6
2021,7,7,대동,대동펜타뷰,2011,84.88,"35,000",0,신규,15,535,30110-991
2021,7,24,판암동,주공5,1992,52.09,"1,000",45,신규,6,236,30110-11
2021,7,20,가오동,대호아파트(420-11),2015,78.19,"1,000",30, ,6,420-11,30110-1023
2021,7,6,가오동,주공(210),1985,59.3,500,30, ,5,210,30110-6
2021,7,1,용운동,e편한세상 대전에코포레,2020,75.3488,"35,000",0, ,16,783,30110-1069
2021,7,20,가양동,큰솔3차,2002,25.3237,"3,000",0, ,2,162-11,30110-69
2021,7,24,삼성동,한밭자이,2006,134.9711,"40,000",0,신규,3,479,30110-941
2021,7,29,용전동,큰솔102동,2001,29.3541,"3,700",0, ,13,48-1,30110-70
2021,7,24,삼성동,한밭자이,2006,84.9811,"24,000",0, ,7,479,30110-941
2021,7,24,용전동,신동아,1990,84.56,"20,000",0,신규,4,1,30110-45
2021,7,26,용운동,e편한세상 대전에코포레,2020,59.8825,"3,000",90,신규,28,783,30110-1069
2021,7,15,판암동,주공1,1990,45.77,"7,350",0, ,13,178,30110-9
2021,7,24,성남동,스마트뷰,2011,84.98,"10,000",75,신규,11,528,30110-992
2021,7,23,판암동,주공2,1990,58.01,"1,000",45,신규,3,202,30110-10
2021,7,27,인동,참좋은,2010,77.6069,"13,000",15,신규,5,18-1,30110-981
2021,7,24,판암동,주공1,1990,59.39,"12,000",0,신규,1,178,30110-9
2021,7,21,가오동,은어송마을3단지(가오아이파크),2006,101.8978,"15,000",80,신규,8,496,30110-939
2021,7,19,신흥동,이스트시티2단지,2018,74.99,"5,000",75,신규,23,262,30110-1054
2021,7,2,용운동,삼정하이츠,1990,55.62,"1,000",40,신규,3,363,30110-14
2021,7,28,신흥동,이스트시티2단지,2018,74.99,"36,000",0,신규,14,262,30110-1054
2021,7,15,판암동,주공6,1992,38.64,"5,500",0, ,1,233,30110-12
2021,7,23,판암동,주공2,1990,58.01,"1,000",35, ,11,202,30110-10
2021,7,26,낭월동,오투그란데,2008,84.9817,"28,000",0,신규,3,304,30110-969
2021,7,17,용전동,푸른,2000,40.5993,500,40,신규,5,57-21,30110-72
2021,7,28,가오동,두둥실,2013,13.4496,500,30, ,9,607,30110-1000
2021,7,23,인동,세강듀오빌,2004,59.9264,"2,000",40,신규,6,78-4,30110-63
2021,7,16,성남동,석촌마을,2000,84.17,"3,000",60,신규,4,518,30110-75
2021,7,23,대성동,은어송코오롱하늘채2차,2016,84.75,"2,000",100,신규,16,420,30110-1033
2021,7,28,용운동,용운주공2단지,1987,64.62,"12,000",0,신규,2,147,30110-17
2021,7,20,용운동,e편한세상 대전에코포레,2020,59.8825,"5,000",75,신규,19,783,30110-1069
2021,7,30,대동,대동펜타뷰,2011,59.64,"5,000",80,신규,6,535,30110-991
2021,7,24,가오동,은어송마을5단지(우미린),2007,59.993,"26,000",0,신규,13,556,30110-945
2021,7,13,가양동,큰솔3차,2002,24.0112,"1,000",20, ,10,162-11,30110-69
2021,7,23,삼성동,한밭자이,2006,84.9811,"4,000",50,갱신,2,479,30110-941
2021,7,24,용전동,신동아,1990,84.56,"20,000",0,신규,4,1,30110-45
2021,7,13,용운동,마젤란21,2006,84.9328,"25,000",0,신규,10,598,30110-942
2021,7,31,대동,대신새들뫼1단지,2010,84.97,"27,825",0,갱신,25,527,30110-979
2021,7,13,용전동,한숲,1999,84.94,"3,500",65,신규,3,194-3,30110-47
2021,7,19,홍도동,신동아파밀리에4단지,2007,74.759,"30,000",0,신규,11,1002,30110-955
2021,7,24,판암동,주공1,1990,59.39,"12,000",0, ,1,178,30110-9
2021,7,30,인동,현대,1987,70.96,"2,000",55,신규,7,179-1,30110-1
2021,7,22,신흥동,이스트시티2단지,2018,74.99,"25,000",0,갱신,15,262,30110-1054
2021,7,6,낭월동,e편한세상,2011,101.4,"29,000",0,신규,11,723,30110-989
2021,7,29,가오동,은어송마을6단지(풍림2차),2007,84.49,"21,500",50,신규,15,497,30110-958
2021,7,9,인동,부성한울,2003,80.1352,"2,000",60,신규,15,73-1,30110-62
2021,7,31,삼성동,솔랑마을,2000,84.84,"25,000",0,신규,10,369-1,30110-58
2021,7,12,인동,어진마을,2007,59.44,"23,000",0,신규,17,353,30110-951
2021,7,16,대동,대신새들뫼1단지,2010,84.83,"37,000",0,신규,5,527,30110-979
2021,7,10,판암동,주공5,1992,44.94,500,30, ,9,236,30110-11
2021,7,24,삼성동,한밭자이,2006,84.9811,"24,000",0,신규,7,479,30110-941
2021,7,7,판암동,미리내아파트,1999,59.97,"13,000",0, ,7,460,30110-7
2021,7,5,성남동,스마트뷰,2011,74.88,"29,000",0,신규,14,528,30110-992
2021,7,17,천동,휴먼시아2단지,2008,108.94,"28,000",0,갱신,5,528,30110-971
2021,7,20,용운동,용운주공2단지,1987,41.3,"1,000",37,신규,12,147,30110-17
2021,7,7,판암동,미리내아파트,1999,59.97,"13,000",0, ,7,460,30110-7
2021,7,18,용전동,큰솔102동,2001,38.0939,500,40,신규,12,48-1,30110-70
2021,7,17,자양동,삼창,1989,62.07,"5,500",0, ,3,86-2,30110-22
2021,7,9,가오동,"유성(1,2동)",1989,59.85,"2,500",0, ,1,212,30110-4
2021,7,26,자양동,무궁화,1985,50.7,500,30,신규,2,111-1,30110-21
2021,7,17,용전동,신동아,1990,84.56,"20,000",0,신규,8,1,30110-45
2021,7,2,판암동,주공1,1990,58.01,"12,000",0,신규,7,178,30110-9
2021,7,29,인동,어진마을,2007,84.97,"30,000",0,신규,10,353,30110-951
2021,7,31,천동,휴먼시아2단지,2008,84.87,"12,000",0,갱신,5,528,30110-971
2021,7,30,용운동,용운주공2단지,1987,64.62,"10,000",0,신규,4,147,30110-17
2021,7,30,용운동,e편한세상 대전에코포레,2020,72.8227,"36,000",0,신규,28,783,30110-1069
2021,7,30,용운동,e편한세상 대전에코포레,2020,59.8825,"5,000",75,신규,15,783,30110-1069
2021,7,29,가오동,천동주공,1985,47.1,"2,700",0, ,5,394,30110-161
2021,7,17,홍도동,청룡,1979,65.82,"2,000",22, ,5,56-1,30110-52
2021,7,15,용전동,신동아,1990,67.64,"16,500",0,신규,2,1,30110-45
2021,7,26,낭월동,석천들주공,2004,51.86,"1,788",17, ,2,611,30110-78
2021,7,20,홍도동,시영아파트,1984,58.92,500,30, ,5,135-2,30110-1076
2021,7,17,판암동,삼정그린코아포레스트(2단지),2018,69.1267,"30,000",0,신규,3,834,30110-1047
2021,7,23,용운동,용운주공2단지,1987,49.94,"9,000",0, ,6,147,30110-17
2021,7,28,가양동,시영수정,1984,58.92,"7,500",0, ,2,43-1,30110-29
2021,7,23,대동,대동펜타뷰,2011,118.54,"30,450",0,갱신,15,535,30110-991
2021,7,27,대성동,은어송마을2단지(코오롱하늘채),2007,102.819,"25,200",0,신규,1,130,30110-946
2021,7,26,낭월동,오투그란데,2008,84.9817,"28,000",0,신규,3,304,30110-969
2021,7,26,낭월동,석천들주공,2004,51.86,"1,788",17, ,3,611,30110-78
2021,7,27,신흥동,이스트시티2단지,2018,74.99,"36,000",0, ,20,262,30110-1054
2021,7,20,낭월동,석천들주공,2004,51.86,"1,788",17, ,15,611,30110-78
2021,7,24,성남동,효촌마을,2003,59.64,"22,000",0,갱신,18,520,30110-76
2021,7,1,인동,참좋은,2010,84.5119,"12,540",12,갱신,3,18-1,30110-981
2021,7,24,용운동,용운주공2단지,1987,32.39,300,23, ,9,147,30110-17
2021,7,26,판암동,참좋은,2010,84.8248,"10,200",16,신규,6,335-7,30110-980
2021,7,24,용전동,신동아,1990,84.56,"20,000",0,신규,4,1,30110-45
2021,7,22,용운동,e편한세상 대전에코포레,2020,75.3488,"36,000",0,신규,22,783,30110-1069
2021,7,15,인동,어진마을,2007,84.97,"25,000",0,신규,20,353,30110-951
2021,7,24,가양동,대주파크빌,2006,63.1748,"3,000",60,신규,4,652-1,30110-932
2021,7,17,판암동,삼정그린코아포레스트(1단지),2018,59.8923,"32,000",0, ,3,839,30110-1048
2021,7,1,가오동,은어송마을5단지(우미린),2007,59.993,"5,000",60,신규,8,556,30110-945
2021,7,23,가오동,은어송마을5단지(우미린),2007,59.8586,"16,000",0,신규,6,556,30110-945
2021,7,17,대동,대신새들뫼1단지,2010,84.97,"25,000",0,갱신,1,527,30110-979
2021,7,22,인동,현대,1987,63.99,"13,000",0,신규,1,179-1,30110-1
2021,7,22,삼성동,한밭자이,2006,84.9811,"24,150",0,갱신,24,479,30110-941
2021,7,22,용운동,e편한세상 대전에코포레,2020,59.8825,"10,000",55,신규,6,783,30110-1069
2021,7,15,낭월동,e편한세상,2011,101.4,"30,000",0,신규,6,723,30110-989
2021,7,20,용전동,신동아,1990,67.64,"1,000",50,신규,4,1,30110-45
2021,7,17,용전동,신동아,1990,84.56,"20,000",0,신규,8,1,30110-45
2021,7,21,용전동,신동아,1990,84.56,"17,000",0,갱신,9,1,30110-45
2021,7,21,낭월동,산내주공아파트,1990,39.69,"1,555",23, ,3,205,30110-77
2021,7,21,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"26,000",0,신규,21,839,30110-1048
2021,7,20,낭월동,e편한세상,2011,84.98,"30,000",0,신규,11,723,30110-989
2021,7,21,판암동,주공6,1992,38.64,"5,900",0, ,5,233,30110-12
2021,7,21,인동,어진마을,2007,84.97,"26,000",0, ,3,353,30110-951
2021,7,3,용운동,e편한세상 대전에코포레,2020,72.8227,"37,000",0,신규,10,783,30110-1069
2021,7,14,인동,어진마을,2007,59.92,"24,000",0, ,6,353,30110-951
2021,7,19,신흥동,이스트시티2단지,2018,46.81,"2,600",38,갱신,1,262,30110-1054
2021,7,8,용운동,e편한세상 대전에코포레,2020,59.8825,"5,000",80,신규,9,783,30110-1069
2021,7,10,대동,이스트시티1단지,2018,84.98,"45,000",0,신규,17,539,30110-1056
2021,7,19,가오동,주공(210),1985,59.3,"6,500",0,신규,5,210,30110-6
2021,7,20,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"34,000",0,신규,6,839,30110-1048
2021,7,19,용운동,e편한세상 대전에코포레,2020,59.8825,"30,000",0,신규,7,783,30110-1069
2021,7,19,낭월동,산내주공아파트,1990,39.3,"1,007",13, ,1,205,30110-77
2021,7,18,판암동,삼정그린코아포레스트(2단지),2018,59.8923,"21,000",0, ,3,834,30110-1047
2021,7,17,신흥동,신흥마을주공,2006,75.78,"18,900",0,갱신,12,212,30110-937
2021,7,14,가오동,주공(210),1985,42.74,"3,000",0, ,1,210,30110-6
2021,7,15,용운동,e편한세상 대전에코포레,2020,59.8825,"2,000",60,신규,14,783,30110-1069
2021,7,17,판암동,삼정그린코아포레스트(1단지),2018,59.8923,"32,000",0, ,3,839,30110-1048
2021,7,14,천동,휴먼시아1단지,2008,59.99,"4,996",16, ,15,529,30110-972
2021,7,10,용운동,e편한세상 대전에코포레,2020,43.4285,"15,000",30, ,5,783,30110-1069
2021,7,16,성남동,스마트뷰,2011,84.87,"34,000",0,신규,2,528,30110-992
2021,7,1,인동,참좋은,2010,84.4252,"10,540",12,갱신,7,18-1,30110-981
2021,7,15,신흥동,신흥마을주공,2006,59.44,"16,800",0,신규,18,212,30110-937
2021,7,8,용운동,삼정하이츠,1990,72.42,"8,000",0,신규,3,363,30110-14
2021,7,14,천동,휴먼시아1단지,2008,51.92,"2,958",19, ,20,529,30110-972
2021,7,14,인동,어진마을,2007,75.78,"21,000",0,갱신,7,353,30110-951
2021,7,10,대동,대신새들뫼1단지,2010,84.83,"5,000",90,신규,25,527,30110-979
2021,7,4,대동,이스트시티1단지,2018,84.98,"44,000",0,신규,2,539,30110-1056
2021,7,13,용전동,새피앙,1997,84.82,"1,000",70,갱신,8,181-1,30110-43
2021,7,14,낭월동,석천들주공,2004,51.86,"1,770",17, ,11,611,30110-78
2021,7,9,인동,참좋은,2010,84.9229,"12,790",14,갱신,9,18-1,30110-981
2021,7,1,인동,참좋은,2010,84.9484,"12,020",1,신규,7,18-1,30110-981
2021,7,13,대동,이스트시티1단지,2018,74.95,"37,000",0,신규,4,539,30110-1056
2021,7,12,용운동,용운주공2단지,1987,49.94,"6,000",0, ,7,147,30110-17
2021,7,10,용운동,e편한세상 대전에코포레,2020,43.4285,"25,000",0, ,5,783,30110-1069
2021,7,9,가양동,아침마을,2011,84.96,"35,000",0,신규,8,705,30110-987
2021,7,5,홍도동,홍도,1996,42.015,"8,500",0,신규,1,14-1,30110-54
2021,7,10,가양동,큰솔3차,2002,24.0112,"4,000",0, ,10,162-11,30110-69
2021,7,9,인동,어진마을,2007,59.44,"17,850",0,갱신,6,353,30110-951
2021,7,5,용운동,e편한세상 대전에코포레,2020,59.8825,"31,000",0,신규,20,783,30110-1069
2021,7,9,삼성동,한밭자이,2006,59.9929,"25,000",0, ,18,479,30110-941
2021,7,9,대동,대신새들뫼1단지,2010,84.98,"35,000",0,신규,17,527,30110-979
2021,7,1,인동,참좋은,2010,84.9484,"10,750",12,갱신,3,18-1,30110-981
2021,7,5,낭월동,석천들주공,2004,59.99,"4,571",8, ,1,611,30110-78
2021,7,7,낭월동,오투그란데,2008,84.9867,"28,000",0,신규,16,304,30110-969
2021,7,8,낭월동,e편한세상,2011,84.98,"28,500",0,신규,2,723,30110-989
2021,7,2,낭월동,석천들주공,2004,51.86,"1,967",18, ,3,611,30110-78
2021,7,6,낭월동,e편한세상,2011,101.4,"29,000",0,신규,11,723,30110-989
2021,7,1,인동,참좋은,2010,84.9484,"12,020",1,갱신,6,18-1,30110-981
2021,7,1,용운동,e편한세상 대전에코포레,2020,75.3488,"35,000",0,신규,16,783,30110-1069
2021,7,1,낭월동,석천들주공,2004,59.99,"2,171",20, ,6,611,30110-78
2021,7,1,인동,참좋은,2010,77.6069,"12,020",1,갱신,11,18-1,30110-981
2021,7,28,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"2,000",80,신규,20,839,30110-1048
2021,7,9,삼성동,한밭자이,2006,59.9929,"25,000",0,갱신,18,479,30110-941
2021,7,23,판암동,주공2,1990,58.01,"1,000",35,신규,11,202,30110-10
2021,7,19,신흥동,이스트시티2단지,2018,74.99,"5,000",75,신규,23,262,30110-1054
2021,7,21,인동,부성한울,2003,59.8524,"2,000",65,신규,1,73-1,30110-62
2021,7,22,대동,대신새들뫼1단지,2010,118.67,"5,000",100,신규,11,527,30110-979
2021,7,17,가오동,은어송마을5단지(우미린),2007,59.993,"26,000",0,신규,14,556,30110-945
2021,7,31,천동,위드힐,2013,84.99,"32,000",0,신규,17,540,30110-1006
2021,7,21,가오동,은어송마을6단지(풍림2차),2007,84.49,"5,000",80,신규,4,497,30110-958
2021,8,30,천동,위드힐,2013,84.86,"35,000",0, ,7,540,30110-1006
2021,8,3,대성동,은어송마을2단지(코오롱하늘채),2007,121.3897,"40,000",0, ,3,130,30110-946
2021,8,29,판암동,주공1,1990,59.39,"15,000",0, ,13,178,30110-9
2021,8,30,판암동,삼정그린코아포레스트(1단지),2018,69.1267,"35,000",0, ,13,839,30110-1048
2021,8,31,용전동,신동아,1990,84.56,"20,000",0, ,1,1,30110-45
2021,8,16,용운동,용방마을,2003,49.98,"10,500",0, ,9,460,30110-67
2021,8,11,홍도동,신동아파밀리에1단지,2007,84.8546,"34,750",0, ,4,1003,30110-956
2021,8,30,홍도동,청룡,1980,55.43,"6,000",0, ,4,57,30110-1045
2021,8,16,판암동,삼정그린코아포레스트(2단지),2018,59.8923,"30,000",0, ,8,834,30110-1047
