dealYear,dealMonth,dealDay,umdNm,aptNm,buildYear,excluUseAr,deposit,monthlyRent,contractType,floor,jibun,aptSeq
2023,12,22,신부동,한화,1997,19.22,"4,000",0, ,3,495-8,44131-72
2023,12,12,풍세면 보성리,천안한양수자인에코시티,2023,84.9855,"15,000",0,신규,19,772,44131-1061
2023,12,22,신방동,초원그린타운,1998,39.27,"1,000",30, ,9,920,44131-81
2023,12,30,풍세면 보성리,천안한양수자인에코시티,2023,75.9331,"10,000",0,신규,21,772,44131-1061
2023,12,19,문화동,거송그랑데리움,2016,25.4137,300,43,신규,11,63-9,44131-936
2023,12,15,문화동,거송그랑데리움,2016,25.4137,500,43,신규,10,63-9,44131-936
2023,12,28,안서동,동보스타빌,1996,24.18,"4,500",0, ,5,304-1,44131-91
2023,12,26,풍세면 보성리,천안한양수자인에코시티,2023,75.9331,"2,000",60,신규,8,772,44131-1061
2023,12,19,봉명동,봉명청솔(3차),2001,56.34,"1,000",60,신규,13,494,44131-87
2023,12,6,신방동,성지새말2,1997,84.96,"2,000",75,신규,17,874,44131-44
2023,12,28,청당동,청당동한양수자인블루시티,2018,84.9432,"28,000",0,신규,11,978,44131-977
2023,12,12,원성동,극동,1995,84.9,"14,400",0,신규,6,559-15,44131-9
2023,12,29,문화동,천안역필하우스에듀시티(2단지),2022,39.6978,"15,980",0,신규,8,181,44131-1025
2023,12,14,봉명동,봉명청솔(3차),2001,56.34,"1,000",60,신규,11,494,44131-87
2023,12,22,청당동,청당마을벽산블루밍,2007,84.474,"2,000",90,신규,12,440,44131-814
2023,12,29,다가동,일봉산해피트리,2017,84.9553,"20,000",0,신규,5,578,44131-970
2023,12,4,구성동,구성휴먼시아,2010,59.79,"11,000",0,신규,4,525,44131-852
2023,12,23,안서동,동보스타빌,1996,24.18,200,35,신규,3,304-1,44131-91
2023,12,20,용곡동,용곡마을세광2차엔리치타워,2007,84.962,"2,000",80,신규,2,583,44131-815
2023,12,10,안서동,동보스타빌,1996,24.18,200,38,신규,5,304-1,44131-91
2023,12,9,용곡동,용곡마을세광2차엔리치타워,2007,84.962,"22,000",0,신규,3,583,44131-815
2023,12,21,신부동,힐스테이트천안신부,2017,84.9845,"30,000",0,신규,4,978,44131-966
2023,12,22,목천읍 삼성리,원앙마을부영1차,1999,59.76,"7,000",0,신규,8,9-12,44131-95
2023,12,30,목천읍 삼성리,원앙마을부영2차,1999,49.92,500,45,신규,5,9-6,44131-94
2023,12,4,신부동,대림한숲,1995,84.978,"17,000",0,갱신,5,672,44131-61
2023,12,29,풍세면 보성리,천안한양수자인에코시티,2023,84.961,"3,500",0, ,24,772,44131-1061
2023,12,29,목천읍 서리,재동보라,1994,59.99,500,40,신규,8,58-1,44131-73
2023,12,26,신방동,신방한라비발디,2009,117.5041,"28,000",0,갱신,14,1893,44131-842
2023,12,12,청당동,한양수자인,2011,84.9344,"28,000",0,갱신,16,458,44131-854
2023,12,27,신부동,힐스테이트천안신부,2017,59.3721,"2,000",80,갱신,6,978,44131-966
2023,12,22,목천읍 삼성리,원앙마을부영1차,1999,59.76,"8,500",0,신규,4,9-12,44131-95
2023,12,1,삼룡동,호반써밋포레센트,2023,76.9956,"20,000",0,신규,15,218-33,44131-1064
2023,12,7,삼룡동,호반써밋포레센트,2023,76.9908,"21,000",0,신규,6,218-33,44131-1064
2023,12,30,신부동,스카이타워,2014,21.08,500,50,신규,12,451-8,44131-898
2023,12,22,목천읍 신계리,목천신도브래뉴1차,2004,59.98,"10,000",0,신규,11,103-4,44131-83
2023,12,29,신방동,초원그린타운,1998,39.27,300,45,신규,10,920,44131-81
2023,12,11,신부동,신부 디 이스트,2018,59.83,"15,832",0,신규,17,986,44131-980
2023,12,25,신방동,삼일원앙,1997,28.12,300,34,신규,5,902,44131-42
2023,12,6,청당동,청당서희스타힐스,2022,74.9788,"28,000",0,신규,18,1001,44131-1028
2023,12,27,목천읍 신계리,목천신도브래뉴1차,2004,59.98,"1,000",60,신규,1,103-4,44131-83
2023,12,10,청당동,행정타운센트럴두산위브,2023,74.6653,"5,000",100,신규,26,1005,44131-1031
2023,12,27,안서동,안서코아루,2018,52.603,"15,000",0,신규,7,546,44131-984
2023,12,9,안서동,메가시티1,2014,15.66,"7,000",10,신규,3,337-2,44131-894
2023,12,22,신방동,신방삼부르네상스,2023,59.9977,"2,000",75,신규,2,2191,44131-1058
2023,12,12,원성동,극동,1995,84.9,"14,400",0, ,6,559-15,44131-9
2023,12,27,신부동,힐스테이트천안신부,2017,59.3721,"1,500",100,신규,17,978,44131-966
2023,12,15,신방동,초원그린타운,1998,39.27,500,46,신규,9,920,44131-81
2023,12,2,목천읍 신계리,천안목천협성엠파이어,2013,39.82,300,35,신규,1,127-2,44131-891
2023,12,5,청당동,청당코오롱하늘채,2019,84.9958,"29,000",0,신규,15,992,44131-1002
2023,12,22,청당동,청당마을신도브래뉴,2006,112.161,"10,000",40,신규,7,436,44131-805
2023,12,27,문화동,거송그랑데리움,2016,25.4137,500,40,신규,11,63-9,44131-936
2023,12,22,신방동,성지새말2,1997,59.97,"1,000",53,갱신,8,874,44131-44
2023,12,22,청당동,청당코오롱하늘채,2019,59.9968,"23,000",0,신규,10,992,44131-1002
2023,12,15,풍세면 보성리,천안한양수자인에코시티,2023,75.9331,"12,000",0,신규,2,772,44131-1061
2023,12,18,신부동,신부 디 이스트,2018,59.93,"14,099",0, ,12,986,44131-980
2023,12,10,안서동,동보스타빌,1996,24.18,"2,000",20, ,7,304-1,44131-91
2023,12,2,신부동,신부 디 이스트,2018,72.7,"2,000",110,신규,14,986,44131-980
2023,12,25,신방동,삼일원앙,1997,28.12,300,35,신규,9,902,44131-42
2023,12,9,구성동,신성천안미소지움,2006,84.488,"2,000",70,신규,3,259,44131-791
2023,12,8,신방동,초원그린타운,1998,39.27,300,39,신규,14,920,44131-81
2023,12,30,신방동,초원그린타운,1998,39.27,500,35,신규,4,920,44131-81
2023,12,20,신방동,두레현대2,1997,71.682,"16,500",0,갱신,9,897,44131-41
2023,12,16,청당동,중흥S클래스산운마을,2009,84.994,"2,000",90,신규,8,606,44131-845
2023,12,20,안서동,메가시티1,2014,16.05,"7,000",0,신규,6,337-2,44131-894
2023,12,25,풍세면 보성리,천안한양수자인에코시티,2023,84.9647,"18,000",0,신규,20,772,44131-1061
2023,12,16,용곡동,용곡1차세광엔리치타워,2005,84.9742,"2,000",75,신규,8,571,44131-779
2023,12,25,신방동,삼일원앙,1997,28.12,300,34,신규,5,902,44131-42
2023,12,28,신방동,초원그린타운,1998,39.27,500,43,신규,8,920,44131-81
2023,12,6,청당동,행정타운센트럴두산위브,2023,74.4191,"2,000",110,신규,21,1005,44131-1031
2023,12,28,신부동,힐스테이트천안신부,2017,84.9845,"3,000",120,신규,15,978,44131-966
2023,12,28,신부동,힐스테이트천안신부,2017,74.9512,"25,000",0,신규,14,978,44131-966
2023,12,28,청당동,산운마을,2009,33.24,627,13, ,7,604,44131-846
2023,12,23,봉명동,봉명청솔(3차),2001,56.34,"1,000",60,신규,7,494,44131-87
2023,12,30,신방동,신방삼부르네상스,2023,59.9977,"17,000",0,신규,16,2191,44131-1058
2023,12,22,신부동,스카이타워,2014,20.961,500,50,신규,16,451-8,44131-898
2023,12,26,청당동,한양수자인,2011,84.9668,"23,600",0,갱신,9,458,44131-854
2023,12,29,청당동,행정타운센트럴두산위브,2023,84.873,"25,000",0, ,19,1005,44131-1031
2023,12,30,용곡동,용곡마을동일하이빌(1단지),2005,109.4755,"29,000",0,갱신,8,575,44131-780
2023,12,6,신부동,신부 디 이스트,2018,72.7,"1,000",105,신규,10,986,44131-980
2023,12,30,문화동,천안역필하우스에듀시티(1단지),2022,84.8959,"26,000",0,신규,4,180,44131-1024
2023,12,29,문화동,천안역필하우스에듀시티(1단지),2022,84.9861,"26,000",0,신규,14,180,44131-1024
2023,12,26,목천읍 신계리,천안목천동우1차,1997,39.95,300,30, ,11,422,44131-76
2023,12,29,목천읍 삼성리,원앙마을부영1차,1999,59.76,500,55,신규,9,9-12,44131-95
2023,12,27,신부동,스카이타워,2014,21.08,500,47,신규,17,451-8,44131-898
2023,12,21,신부동,우방유쉘(910),2007,132.463,"28,000",0,신규,9,910,44131-818
2023,12,29,문화동,천안역필하우스에듀시티(1단지),2022,84.9861,"26,000",0, ,14,180,44131-1024
2023,12,14,용곡동,용곡한라비발디,2010,84.9434,"3,000",100,신규,23,596,44131-851
2023,12,30,신방동,초원그린타운,1998,39.27,300,45,신규,14,920,44131-81
2023,12,29,신부동,동아태조,1995,59.97,"14,500",0,신규,12,541,44131-63
2023,12,7,용곡동,용곡한라비발디,2010,116.5367,"33,000",0,신규,22,596,44131-851
2023,12,29,신방동,초원그린타운,1998,39.27,500,45,신규,8,920,44131-81
2023,12,1,다가동,신성,1990,75.56,"1,000",65,신규,13,440-10,44131-37
2023,12,30,신부동,경남아너스빌,2000,59.862,"14,000",0,신규,8,85,44131-68
2023,12,4,신방동,두레현대1,1997,59.995,"13,000",0,갱신,3,895,44131-40
2023,12,29,청당동,행정타운두산위브더파크,2018,72.689,"23,000",0,신규,9,980,44131-979
2023,12,29,다가동,일봉산해피트리,2017,84.9553,"20,000",0,신규,5,578,44131-970
2023,12,23,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2,신규,8,1066,44131-940
2023,12,13,신방동,신방삼부르네상스,2023,59.9977,"2,000",80,신규,10,2191,44131-1058
2023,12,27,봉명동,우영,1988,39.78,"7,000",0,신규,2,9,44131-30
2023,12,29,신부동,동아태조,1995,59.97,"14,000",0,신규,4,541,44131-63
2023,12,29,청수동,청수행정타운금호어울림,2023,59.8754,"7,000",35,신규,4,435,44131-1029
2023,12,18,목천읍 삼성리,원앙마을부영2차,1999,49.92,500,40, ,5,9-6,44131-94
2023,12,21,목천읍 삼성리,원앙마을부영2차,1999,49.92,500,40,신규,1,9-6,44131-94
2023,12,28,문화동,힐스테이트천안,2021,59.9201,"23,000",0,신규,29,179,44131-1015
2023,12,29,청당동,행정타운센트럴두산위브,2023,84.873,"25,000",0,신규,19,1005,44131-1031
2023,12,29,신방동,신방삼부르네상스,2023,59.9828,"16,000",0,신규,14,2191,44131-1058
2023,12,9,신방동,성지새말2,1997,70.92,"2,000",70,신규,11,874,44131-44
2023,12,28,신방동,초원그린타운,1998,39.27,500,40,신규,7,920,44131-81
2023,12,29,목천읍 신계리,천안목천협성엠파이어,2013,39.82,300,40,신규,9,127-2,44131-891
2023,12,29,신부동,힐스테이트천안신부,2017,59.3721,"21,000",0,신규,7,978,44131-966
2023,12,11,안서동,안서코아루,2018,58.084,"17,000",0,신규,12,546,44131-984
2023,12,29,신방동,천안신방행복주택,2018,36.25,"4,646",7, ,2,1892,44131-986
2023,12,18,신방동,초원그린타운,1998,39.27,500,43,신규,2,920,44131-81
2023,12,25,풍세면 보성리,천안한양수자인에코시티,2023,84.9647,"18,000",0, ,20,772,44131-1061
2023,12,16,풍세면 보성리,천안한양수자인에코시티,2023,84.9855,"14,000",0,신규,28,772,44131-1061
2023,12,9,문화동,힐스테이트천안,2021,59.9201,"22,000",0,신규,3,179,44131-1015
2023,12,27,신방동,초원그린타운,1998,39.27,"6,900",0,신규,13,920,44131-81
2023,12,16,목천읍 삼성리,원앙마을부영2차,1999,49.92,500,42, ,6,9-6,44131-94
2023,12,7,신방동,성지새말2,1997,59.97,"13,500",0,신규,17,874,44131-44
2023,12,28,청수동,극동2차,1992,84.81,"13,000",0,신규,5,183,44131-55
2023,12,10,성황동,씨티뷰(원룸),2014,48.55,800,50,신규,2,45-9,44131-893
2023,12,21,신부동,신부 디 이스트,2018,74.95,"15,000",50,신규,18,986,44131-980
2023,12,27,신방동,초원그린타운,1998,39.27,"6,930",0,신규,12,920,44131-81
2023,12,22,신방동,성지새말2,1997,70.92,"3,000",60,신규,4,874,44131-44
2023,12,26,신방동,초원그린타운,1998,39.27,500,43,신규,13,920,44131-81
2023,12,22,안서동,메가시티1,2014,15.66,"7,000",0, ,4,337-2,44131-894
2023,12,23,신방동,두레현대2,1997,59.995,"12,000",0,신규,6,897,44131-41
2023,12,15,안서동,고운여의주,2004,84.96,"1,000",85,신규,7,223-3,44131-100
2023,12,18,목천읍 삼성리,원앙마을부영1차,1999,49.92,0,35, ,1,9-12,44131-95
2023,12,22,용곡동,용곡한라비발디,2010,84.9434,"20,000",0,신규,1,596,44131-851
2023,12,27,안서동,안서코아루,2018,51.382,"15,000",0,신규,5,546,44131-984
2023,12,10,신방동,두레현대1,1997,59.995,"17,000",0,갱신,10,895,44131-40
2023,12,23,청수동,경남아너스빌,2008,84.91,"14,000",40,신규,4,267,44131-829
2023,12,12,청당동,버들마을,2009,33.24,"1,427",10, ,8,472,44131-844
2023,12,25,신부동,힐스테이트천안신부,2017,59.3721,"21,000",0,신규,20,978,44131-966
2023,12,25,신방동,삼일원앙,1997,28.12,300,35, ,5,902,44131-42
2023,12,1,신부동,경남아너스빌,2000,115.602,"21,000",0,신규,15,85,44131-68
2023,12,18,신방동,신방한성필하우스,2010,84.9681,"24,000",0,신규,12,1557,44131-850
2023,12,19,목천읍 삼성리,원앙마을부영2차,1999,59.76,"9,000",0,신규,9,9-6,44131-94
2023,12,19,신방동,초원그린타운,1998,39.27,500,44,신규,9,920,44131-81
2023,12,16,청당동,청당서희스타힐스,2022,84.9984,"10,000",80,신규,8,1001,44131-1028
2023,12,16,신방동,초원그린타운,1998,39.27,500,48,신규,6,920,44131-81
2023,12,5,신부동,스카이타워,2014,21.08,500,50,신규,11,451-8,44131-898
2023,12,9,신방동,한라동백2,1998,84.97,"15,000",0,신규,22,909,44131-46
2023,12,2,청당동,한양수자인,2011,84.9668,"28,000",0,갱신,13,458,44131-854
2023,12,18,봉명동,봉서산아이파크,2018,39.9793,"1,700",80,신규,15,513,44131-988
2023,12,21,청당동,청당마을신도브래뉴,2006,84.931,"2,000",75,신규,6,436,44131-805
2023,12,14,봉명동,봉명청솔(3차),2001,56.34,"1,000",60,신규,3,494,44131-87
2023,12,21,원성동,e편한세상천안역,2023,74.9261,"20,000",0,신규,26,429-133,44131-1056
2023,12,1,신방동,성지새말2,1997,59.97,"1,000",80,신규,14,874,44131-44
2023,12,19,신부동,대림한내,1995,59.781,"1,000",70,신규,10,544,44131-59
2023,12,23,청당동,청당마을벽산블루밍,2007,84.967,"21,000",0,신규,11,440,44131-814
2023,12,10,안서동,동보스타빌,1996,24.18,"4,000",0, ,5,304-1,44131-91
2023,12,21,목천읍 삼성리,원앙마을부영1차,1999,49.92,500,40,신규,1,9-12,44131-95
2023,12,23,청당동,한양수자인,2011,84.9458,"28,000",0,신규,17,458,44131-854
2023,12,4,목천읍 신계리,천안목천협성엠파이어,2013,39.82,300,40,신규,7,127-2,44131-891
2023,12,23,신방동,신방삼부르네상스,2023,59.9977,"17,400",0,신규,11,2191,44131-1058
2023,12,22,신방동,천안신방행복주택,2018,36.25,"4,646",7, ,3,1892,44131-986
2023,12,8,사직동,충남꿈비채(천안남산),2022,36.9548,"3,000",9, ,4,255,44131-1026
2023,12,2,신부동,대림한숲,1995,84.978,"2,000",85,신규,2,672,44131-61
2023,12,2,청당동,중흥S클래스산운마을,2009,84.825,"2,000",85,신규,6,606,44131-845
2023,12,22,신방동,초원그린타운,1998,39.27,"6,900",0,신규,4,920,44131-81
2023,12,19,청당동,버들마을,2009,51.93,"4,202",23, ,8,472,44131-844
2023,12,14,봉명동,봉명청솔(3차),2001,56.34,"1,000",60,신규,8,494,44131-87
2023,12,17,원성동,e편한세상천안역,2023,59.755,"16,000",0,신규,22,429-133,44131-1056
2023,12,19,청당동,버들마을,2009,46.66,"2,983",15, ,3,472,44131-844
2023,12,17,봉명동,e편한세상봉명아너리움,2020,79.9134,"3,000",90,신규,2,204-3,44131-1008
2023,12,22,청당동,버들마을,2009,39.58,"1,895",13, ,5,472,44131-844
2023,12,21,봉명동,봉서산아이파크,2018,109.9453,"35,000",0,갱신,7,513,44131-988
2023,12,1,목천읍 삼성리,원앙마을부영1차,1999,49.92,"6,300",0, ,9,9-12,44131-95
2023,12,20,봉명동,우영,1988,39.96,"6,500",0,신규,3,9,44131-30
2023,12,20,봉명동,대우목화(6차),1990,58.905,"9,000",0,신규,4,212-2,44131-26
2023,12,21,안서동,동보스타빌,1996,24.18,200,40,신규,5,304-1,44131-91
2023,12,18,신방동,현대,1993,58.92,500,40,신규,1,228-22,44131-48
2023,12,5,신부동,신부 디 이스트,2018,72.7,"2,000",110,신규,13,986,44131-980
2023,12,21,신방동,천안신방행복주택,2018,36.25,946,22, ,7,1892,44131-986
2023,12,20,신부동,힐스테이트천안신부,2017,84.9845,"28,000",0,갱신,3,978,44131-966
2023,12,18,신방동,성지새말2,1997,59.97,"12,000",0,신규,16,874,44131-44
2023,12,18,신부동,신부 디 이스트,2018,59.83,"2,000",90,신규,18,986,44131-980
2023,12,19,청당동,버들마을,2009,51.93,"3,502",19, ,4,472,44131-844
2023,12,20,청당동,산운마을,2009,46.66,"4,249",6, ,6,604,44131-846
2023,12,9,용곡동,용곡1차세광엔리치타워,2005,103.5903,"1,000",85,신규,3,571,44131-779
2023,12,20,다가동,서해그랑블,2008,84.8823,"15,000",0,신규,4,526,44131-824
2023,12,13,신방동,두레현대1,1997,59.995,"12,000",0,신규,9,895,44131-40
2023,12,6,청당동,청당동한양수자인블루시티,2018,84.7795,"29,000",0,갱신,8,978,44131-977
2023,12,11,북면 상동리,중앙,1998,55.94,"1,200",33, ,4,91-6,44131-79
2023,12,5,신부동,방죽안휴먼시아,2009,59.57,"13,000",0,신규,4,970,44131-843
2023,12,2,신방동,신방삼부르네상스,2023,75.9828,"7,000",75,신규,17,2191,44131-1058
2023,12,8,용곡동,용곡마을아이파크,2006,128.596,"2,000",100,신규,4,334,44131-806
2023,12,11,용곡동,용곡한라비발디,2010,84.9717,"22,000",0,갱신,2,596,44131-851
2023,12,20,북면 상동리,중앙,1998,39.947,299,9, ,4,91-6,44131-79
2023,12,11,청당동,청당동한양수자인블루시티,2018,73.9323,"17,240",0,신규,14,978,44131-977
2023,12,19,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"23,500",0,신규,12,180,44131-1024
2023,12,20,신방동,천안신방행복주택,2018,36.25,"4,646",7, ,7,1892,44131-986
2023,12,16,신부동,대림한숲,1995,70.389,"14,860",0,신규,8,672,44131-61
2023,12,15,신방동,신방한성필하우스,2010,108.2645,"25,000",0,갱신,6,1557,44131-850
2023,12,17,신방동,초원그린타운,1998,39.27,500,50,신규,10,920,44131-81
2023,12,19,신부동,동아태조,1995,59.97,"14,500",0,신규,13,541,44131-63
2023,12,4,용곡동,용곡마을세광2차엔리치타워,2007,84.962,"2,000",80,신규,8,583,44131-815
2023,12,18,청당동,행정타운두산위브더파크,2018,84.971,"28,000",0,신규,13,980,44131-979
2023,12,12,청당동,한양수자인,2011,84.9344,"26,000",0,신규,19,458,44131-854
2023,12,19,청당동,버들마을,2009,39.63,"1,945",13, ,6,472,44131-844
2023,12,19,청당동,버들마을,2009,46.66,"2,983",15, ,8,472,44131-844
2023,12,19,청당동,버들마을,2009,46.66,"3,183",15, ,3,472,44131-844
2023,12,16,안서동,안서코아루,2018,59.919,"18,000",0,신규,5,546,44131-984
2023,12,19,청당동,버들마을,2009,46.66,"2,983",15, ,2,472,44131-844
2023,12,19,청당동,버들마을,2009,46.66,"2,983",15, ,3,472,44131-844
2023,12,9,신방동,초원그린타운,1998,39.27,500,45,신규,8,920,44131-81
2023,12,11,신부동,신부 디 이스트,2018,59.93,"16,800",0, ,13,986,44131-980
2023,12,10,청수동,청수행정타운금호어울림,2023,84.5641,"24,500",0,신규,14,435,44131-1029
2023,12,13,신방동,신방삼부르네상스,2023,59.9828,"18,500",0,신규,13,2191,44131-1058
2023,12,18,목천읍 서리,재동보라,1994,59.99,500,40,신규,3,58-1,44131-73
2023,12,16,신방동,두레현대1,1997,59.995,"1,000",60,갱신,13,895,44131-40
2023,12,11,신부동,신부 디 이스트,2018,59.93,"16,800",0, ,24,986,44131-980
2023,12,16,문화동,천안역필하우스에듀시티(1단지),2022,59.9587,"22,000",0, ,9,180,44131-1024
2023,12,17,신부동,신부 디 이스트,2018,74.95,"25,000",0,신규,16,986,44131-980
2023,12,15,원성동,메가시티2,2016,15.337,500,40,신규,3,582-1,44131-938
2023,12,11,문화동,천안역필하우스에듀시티(1단지),2022,84.9861,"26,000",0,신규,21,180,44131-1024
2023,12,5,목천읍 삼성리,원앙마을부영2차,1999,49.92,500,41,신규,7,9-6,44131-94
2023,12,15,목천읍 신계리,목천이수프라임,2000,39.68,500,35,신규,10,134-3,44131-92
2023,12,15,문화동,힐스테이트천안,2021,59.9201,"23,500",0,신규,10,179,44131-1015
2023,12,15,신방동,신동아목련,1996,84.96,"16,000",0,신규,16,869,44131-45
2023,12,1,신방동,신방삼부르네상스,2023,59.9977,"2,000",80,신규,20,2191,44131-1058
2023,12,14,목천읍 신계리,천안목천동우1차,1997,39.95,"3,500",0, ,14,422,44131-76
2023,12,5,목천읍 삼성리,원앙마을부영2차,1999,49.92,500,45,신규,10,9-6,44131-94
2023,12,14,봉명동,두경,2005,25.004,300,30, ,3,57-4,44131-807
2023,12,5,신방동,초원그린타운,1998,39.27,"1,500",35,신규,3,920,44131-81
2023,12,11,신부동,신부 디 이스트,2018,59.93,"16,968",0, ,29,986,44131-980
2023,12,15,봉명동,봉명청솔(3차),2001,56.34,"12,500",0,신규,9,494,44131-87
2023,12,15,신방동,삼일원앙,1997,28.12,500,40,신규,10,902,44131-42
2023,12,15,청당동,버들마을,2009,46.66,"2,983",15, ,8,472,44131-844
2023,12,10,청당동,청당마을신도브래뉴,2006,84.773,"15,000",0,신규,13,436,44131-805
2023,12,12,청당동,청당코오롱하늘채,2019,59.9189,"3,000",90,신규,6,992,44131-1002
2023,12,15,신부동,신부 디 이스트,2018,74.88,"25,000",0,신규,9,986,44131-980
2023,12,15,신방동,두레현대1,1997,59.995,"13,000",0,신규,3,895,44131-40
2023,12,15,신방동,신동아목련,1996,59.95,"11,700",0,신규,11,869,44131-45
2023,12,2,신방동,신방삼부르네상스,2023,59.9828,"3,000",75,신규,17,2191,44131-1058
2023,12,13,청당동,산운마을부영사랑으로,2011,84.9877,"14,000",30,신규,14,609,44131-857
2023,12,11,신부동,신부 디 이스트,2018,59.93,"15,960",0, ,2,986,44131-980
2023,12,7,안서동,동보스타빌,1996,24.18,200,35,신규,2,304-1,44131-91
2023,12,11,목천읍 삼성리,원앙마을부영2차,1999,49.92,"7,450",0, ,6,9-6,44131-94
2023,12,15,신방동,초원그린타운,1998,39.27,300,39,신규,14,920,44131-81
2023,12,15,병천면 탑원리,레이크팰리스,2010,49.14,"1,838",10, ,9,109-1,44131-848
2023,12,14,신부동,신부 디 이스트,2018,59.93,"3,000",80,갱신,25,986,44131-980
2023,12,11,신부동,힐스테이트천안신부,2017,84.9845,"4,000",110,신규,20,978,44131-966
2023,12,11,신부동,신부 디 이스트,2018,72.7,"2,000",100,신규,3,986,44131-980
2023,12,4,신방동,두레현대1,1997,59.995,"13,000",0, ,3,895,44131-40
2023,12,13,신부동,청광플러스원,2006,84.5821,"20,100",0,갱신,8,889-1,44131-802
2023,12,14,신방동,초원그린타운,1998,39.27,500,40,신규,10,920,44131-81
2023,12,9,안서동,안서금호어울림,2009,84.969,"20,000",0,신규,11,365-3,44131-840
2023,12,14,신방동,천안신방행복주택,2018,36.25,"4,646",7, ,5,1892,44131-986
2023,12,8,청수동,극동2차,1992,84.81,"1,000",70,신규,12,183,44131-55
2023,12,13,신방동,초원그린타운,1998,39.27,500,35,신규,9,920,44131-81
2023,12,13,신부동,신부 디 이스트,2018,59.93,"23,000",0,신규,5,986,44131-980
2023,12,13,신부동,힐스테이트천안신부,2017,59.3721,"2,000",95,신규,22,978,44131-966
2023,12,11,목천읍 신계리,목천이수프라임,2000,39.68,"4,500",0, ,1,134-3,44131-92
2023,12,9,신부동,한화,1997,19.22,"4,000",0, ,8,495-8,44131-72
2023,12,8,신방동,초원그린타운,1998,39.27,500,35,신규,8,920,44131-81
2023,12,5,목천읍 신계리,목천이수프라임,2000,39.68,"1,000",20, ,1,134-3,44131-92
2023,12,9,원성동,극동,1995,30.23,"1,000",35,신규,7,559-15,44131-9
2023,12,9,신방동,신방삼부르네상스,2023,59.9977,"17,000",0,신규,7,2191,44131-1058
2023,12,5,다가동,아트빌,2004,39.78,"2,000",0, ,1,27-2,44131-82
2023,12,11,신부동,신부 디 이스트,2018,74.95,"19,600",0, ,3,986,44131-980
2023,12,12,신방동,초원그린타운,1998,39.27,"7,500",0,신규,12,920,44131-81
2023,12,9,목천읍 신계리,천안목천협성엠파이어,2013,39.82,300,40,신규,12,127-2,44131-891
2023,12,8,다가동,일봉산해피트리,2017,84.9458,"5,000",70,갱신,14,578,44131-970
2023,12,11,신부동,신부 디 이스트,2018,59.83,"15,832",0,신규,17,986,44131-980
2023,12,12,신방동,초원그린타운,1998,39.27,"8,000",0, ,15,920,44131-81
2023,12,5,원성동,메가시티2,2016,26.5164,"1,000",45,신규,2,582-1,44131-938
2023,12,12,안서동,안서코아루,2018,51.382,"1,000",75,신규,1,546,44131-984
2023,12,9,용곡동,용곡마을아이파크,2006,84.771,"17,000",0,신규,6,334,44131-806
2023,12,9,청당동,청당코오롱하늘채,2019,59.4428,"2,000",85,신규,13,992,44131-1002
2023,12,11,목천읍 삼성리,원앙마을부영2차,1999,49.92,"7,500",0, ,6,9-6,44131-94
2023,12,11,문화동,힐스테이트천안,2021,84.7347,"28,000",0,신규,12,179,44131-1015
2023,12,5,문화동,힐스테이트천안,2021,59.9201,"22,000",0,신규,4,179,44131-1015
2023,12,11,신방동,신방삼부르네상스,2023,59.9828,"2,000",85,신규,6,2191,44131-1058
2023,12,11,신방동,초원그린타운,1998,39.27,"5,500",15, ,2,920,44131-81
2023,12,11,쌍용동,쌍용신성,1995,84.99,"2,000",70,신규,13,555-2,44131-33
2023,12,10,안서동,동보스타빌,1996,24.18,"4,300",0, ,8,304-1,44131-91
2023,12,8,사직동,충남꿈비채(천안남산),2022,36.9548,"3,000",9, ,4,255,44131-1026
2023,12,8,용곡동,용곡동일하이빌하이씨티4단지,2015,84.9495,"22,000",0,신규,19,609,44131-926
2023,12,8,청당동,청당동한양수자인블루시티,2018,73.9323,"25,500",0,신규,16,978,44131-977
2023,12,7,청수동,극동2차,1992,84.81,"13,000",0,신규,5,183,44131-55
2023,12,8,신부동,신부 디 이스트,2018,59.93,"23,000",0,신규,9,986,44131-980
2023,12,1,신방동,두레현대2,1997,59.995,"14,300",0,갱신,22,897,44131-41
2023,12,7,신방동,삼일원앙,1997,28.12,"4,500",0, ,9,902,44131-42
2023,12,8,신부동,신부 디 이스트,2018,84.97,"35,000",0,갱신,24,986,44131-980
2023,12,8,목천읍 삼성리,원앙마을부영2차,1999,49.92,"7,500",0,신규,6,9-6,44131-94
2023,12,5,청당동,산운마을,2009,39.58,"1,945",13, ,10,604,44131-846
2023,12,7,목천읍 운전리,연합초원,1995,53.82,500,30, ,3,380-3,44131-75
2023,12,7,안서동,동보스타빌,1996,24.18,50,33,신규,3,304-1,44131-91
2023,12,7,봉명동,봉서산아이파크,2018,84.9525,"30,000",0,신규,12,513,44131-988
2023,12,7,용곡동,용곡1차세광엔리치타워,2005,84.9742,"13,600",0,갱신,4,571,44131-779
2023,12,1,신방동,두레현대2,1997,59.995,"14,300",0, ,22,897,44131-41
2023,12,6,신방동,신방한성필하우스,2010,84.966,"21,000",0,신규,14,1557,44131-850
2023,12,7,청수동,극동2차,1992,84.81,"13,000",0,신규,5,183,44131-55
2023,12,1,청당동,한양수자인,2011,84.9668,"29,000",0,갱신,20,458,44131-854
